Epoch,Loss,Train Accuracy,Train F1,Test Accuracy,Test F1,Test Loss
1,0.5457609111132721,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5411399358417839
2,0.539570310851559,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5413866229743386
3,0.5374082874041051,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5406384289963171
4,0.5349667740908141,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5431358980713412
5,0.5327656443502443,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5408496483772373
6,0.5298940637730993,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5390108902938664
7,0.5274327202932909,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5493447868696725
8,0.5239770401579639,0.7576411216474706,0.8620665693836426,0.7594009441640892,0.8631481481481481,0.5300777571974322
9,0.5204541135462932,0.7575597248789223,0.862045807183715,0.7587497965163601,0.8628285820066642,0.5437348699973276
10,0.5186445335275494,0.7576411216474706,0.8620537885982997,0.7592381572521569,0.8630428743402166,0.5429964198653275
11,0.5155321937636472,0.7575190264946482,0.8620194534506717,0.7585870096044278,0.8627233175969639,0.5633777474286035
12,0.513086408279681,0.7584957877172276,0.8623201856148491,0.7603776656356829,0.8634001484780994,0.5225030529933671
13,0.5108195231102096,0.7574376297260998,0.8619219720137151,0.7594009441640892,0.8631228005186146,0.5533254763577133
14,0.5092599703348242,0.7574376297260998,0.8619155738844354,0.7594009441640892,0.8631228005186146,0.5708978202504417
15,0.5066779106661367,0.7572748361890033,0.861835704026317,0.7594009441640892,0.8631228005186146,0.5651929056233106
16,0.5049347069386082,0.7580481054902121,0.8620809650852569,0.7597265179879538,0.8630797773654917,0.5456240984300772
17,0.5052446980456201,0.7595132473240812,0.8625526272940848,0.761028813283412,0.8634418604651163,0.5233007464169835
18,0.5039203844692869,0.757193439420455,0.8617893712644211,0.7590753703402247,0.8629629629629629,0.5899130354907053
19,0.5023259662751419,0.7570713442676326,0.8616076603834829,0.7595637310760215,0.863075924724205,0.5671449243091047
20,0.5017241631867364,0.7571527410361809,0.8617565970854667,0.7589125834282924,0.8628576720066673,0.5978767776784176
21,0.500737391722699,0.7583736925644052,0.8620681643937458,0.7602148787237506,0.8631168107053248,0.535935040563345
22,0.4995988578205773,0.756908550730536,0.8615855212847311,0.7585870096044278,0.8626215840666975,0.5923684625692355
23,0.49864688159626286,0.7569899474990843,0.8614970657140869,0.7597265179879538,0.8631051752921536,0.5701844895374961
24,0.4975071983838764,0.7571120426519067,0.8617494440326168,0.7589125834282924,0.8628576720066673,0.6407044261771565
25,0.4971021821159714,0.7573155345732775,0.8616505417507715,0.7594009441640892,0.8628433556050482,0.5686970668418022
