Epoch,Loss,Train Accuracy,Train F1,Test Accuracy,Test F1,Test Loss
1,0.5264959179912694,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5201541077888882
2,0.5179893587289067,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5166171595531827
3,0.5179342857833641,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5148988683940843
4,0.5162496959092095,0.7576004232631964,0.8620657711903659,0.7587497965163601,0.8628285820066642,0.51223754157157
5,0.5138407675549388,0.7577225184160189,0.8621256687588299,0.7589125834282924,0.8629084513561048,0.5121034901821986
6,0.5118564267759211,0.7575597248789223,0.862045807183715,0.7587497965163601,0.8628285820066642,0.5098179176372165
7,0.5102461574909588,0.7576411216474706,0.8620857361217258,0.7589125834282924,0.8629084513561048,0.5081692871560032
8,0.5089644482553316,0.7586992796385984,0.8625159420289855,0.7592381572521569,0.8629413400055602,0.5042466760690635
9,0.5069959755443657,0.7584143909486794,0.8624014835419564,0.7594009441640892,0.8630720770798592,0.5024877556910118
10,0.5058592408507442,0.758332994180131,0.8623487412490148,0.7595637310760215,0.8631773969430292,0.5003946870565414
11,0.5047758952132426,0.7591062634813398,0.8623264252320145,0.7603776656356829,0.8632224493588553,0.5029832668757687
12,0.5016596359200776,0.7577225184160189,0.8621001181403322,0.7585870096044278,0.8627233175969639,0.4993946385026599
13,0.5009792497536788,0.7589841683285173,0.8619387326898867,0.7582614357805633,0.8617189682465779,0.49819127190858126
14,0.5005329797471253,0.7586992796385984,0.8615398986478597,0.7574475012209019,0.8609815264041799,0.499031774001196
15,0.4987511356982092,0.7592690570184364,0.8606300511298037,0.7561452059254435,0.8587325537533006,0.4972647759132087
16,0.4971493514215884,0.7521061413861869,0.8512685273362147,0.7475174995930327,0.8489040428641013,0.5055966762204965
17,0.4973693640010121,0.7572341378047291,0.8559422319897602,0.74947094253622,0.851519536903039,0.5017512167493502
18,0.4952316651858079,0.7560131862765048,0.8559898147925725,0.7515871723913398,0.853494623655914,0.49642036055835587
19,0.49480855764704756,0.7580481054902121,0.8566122380068015,0.7510988116555429,0.8527684159845932,0.5001817566032211
20,0.4927147523655246,0.7503561108623987,0.8481307254270859,0.7457268435617777,0.8457436302587399,0.5026539718577018
21,0.4929367766017094,0.7548736315168287,0.8528067645836898,0.7493081556242878,0.8497267759562842,0.4991013081744313
22,0.49335938922013156,0.7523096333075577,0.8501280535855004,0.7471919257691682,0.8473109822043063,0.49815170660925406
23,0.4920498842645126,0.7526352203817508,0.8495842407444071,0.7484942210646264,0.8476782017154688,0.5015173986709366
24,0.4905652707675472,0.760571405315209,0.8604171115381878,0.7550056975419176,0.8573053948990235,0.4920951866079122
25,0.48990858801213716,0.7497456350982866,0.8453743053285387,0.7419827445873352,0.8414524357307193,0.5003627738915384
26,0.48951620630881126,0.7547515363640064,0.8514812441464977,0.7484942210646264,0.8481870885329665,0.4956387255030374
27,0.48936407460132614,0.7573969313418257,0.8549246757039597,0.7501220901839493,0.8506082725060827,0.49289472377859056
28,0.48875630837089074,0.7596760408611778,0.8566295190229927,0.7496337294481523,0.8507954986418316,0.4923074353331079
29,0.4890159444961076,0.7556875992023117,0.8524880206413564,0.7496337294481523,0.8492452460301901,0.4948400817811489
30,0.48928335634991527,0.7551585202067478,0.851493458405332,0.7496337294481523,0.8486816214088941,0.4961381879790376
31,0.4873540136419858,0.7538968702942493,0.848964707645428,0.7468663519453036,0.8451966152314584,0.4977223897197594
32,0.4877597206699041,0.7607748972365798,0.8596063819623578,0.7559824190135113,0.8569519992365684,0.4886558639506499
33,0.48751399245035526,0.7603679133938382,0.8572675264229613,0.751749959303272,0.8521570528356762,0.49022975195354473
34,0.48913940526351024,0.7613039762321436,0.8605464013125045,0.7595637310760215,0.8597740434823887,0.4877353927974279
35,0.487693126264882,0.7599202311668227,0.8557595911680563,0.7520755331271366,0.8512840542915731,0.4901118305666993
36,0.48757884818284464,0.7597574376297261,0.8573706719501293,0.7553312713657822,0.8547685766740748,0.48860825889278203
37,0.48733104751833406,0.7616295633063367,0.8582080519040356,0.7540289760703239,0.853712847323071,0.4881481333092476
38,0.48739107325673103,0.759187660249888,0.8560795855325566,0.7535406153345271,0.85266640716232,0.4879038120464732
39,0.4861665345961228,0.7618330552277075,0.8589947472410968,0.7556568451896467,0.8554089201425682,0.48768460533271235
40,0.48514517485940206,0.7612225794635953,0.8569408207554071,0.7540289760703239,0.852685970556693,0.4880773436355715
41,0.4859026199070892,0.760856294005128,0.8604805774527495,0.7592381572521569,0.8597439544807965,0.48597777883211773
42,0.4858270373370033,0.7616295633063367,0.8599842222275346,0.7554940582777144,0.8565699006875478,0.48566693897979957
