Epoch,Loss,Train Accuracy,Train F1,Test Accuracy,Test F1,Test Loss
1,0.6211681199183158,0.6580608146873207,0.0,0.37431527693244065,0.0,0.8229245393021593
2,0.5351690327355622,0.6580608146873207,0.0,0.2513694461351187,0.04945904173106646,0.8139774527364564
3,0.4753795777438977,0.6838783706253586,0.14307931570762053,0.23919659160073037,0.3830207305034551,0.8154812541980188
4,0.42276029001682175,0.7773952954675847,0.5198019801980198,0.36944613511868535,0.5391459074733096,0.8474247901185045
5,0.370364692779856,0.9374641422834193,0.9004566210045662,0.4625684723067559,0.6319299708211755,0.8881199799695061
6,0.2959343677540438,0.9736087205966724,0.9601386481802426,0.46439440048691416,0.6311818943839062,0.9115758801548226
7,0.23906616169378297,0.9902467010900746,0.9857022708158116,0.5349969567863664,0.6944,0.8874672943527259
8,0.1967899050187627,0.9908204245553643,0.9865546218487395,0.559342665855143,0.7138339920948616,0.8505939954114192
9,0.17290256404822027,0.9885255306942053,0.983249581239531,0.5648204503956178,0.7208121827411168,0.8747183859926982
10,0.15147386805726848,0.9902467010900746,0.9858451290591174,0.5702982349360926,0.7255054432348367,0.8838703881189661
11,0.13691229503089136,0.9902467010900746,0.9857262804366079,0.5617772367620207,0.717425431711146,0.8941253915573787
12,0.11948320105535175,0.9908204245553643,0.9865546218487395,0.5569080949482653,0.7124802527646129,0.8936913398284356
13,0.10978227836686537,0.9913941480206541,0.9873843566021867,0.5556908094948265,0.7112341772151899,0.9009572951828392
14,0.10487216430793114,0.9913941480206541,0.9873843566021867,0.5550821667681071,0.7114093959731543,0.9617660345093718
15,0.09632145582672653,0.9902467010900746,0.9857262804366079,0.563603164942179,0.7193737769080235,0.9843435231053713
16,0.09088327650220022,0.9913941480206541,0.987363100252738,0.5477784540474742,0.7050416832076221,0.9994339472749858
17,0.08709693792352982,0.9913941480206541,0.987363100252738,0.5471698113207547,0.7021617293835068,0.9715797633511348
18,0.08172012130738399,0.9913941480206541,0.9874476987447699,0.5690809494826536,0.7238689547581904,1.0274375481802283
19,0.07373775454631093,0.9902467010900746,0.9858451290591174,0.5751673767498479,0.7296669248644462,1.067024665188442
20,0.07532871801645384,0.9913941480206541,0.9873843566021867,0.556299452221546,0.7124260355029586,1.0621164468596282
21,0.0692504266396575,0.9913941480206541,0.987489574645538,0.5727328058429701,0.727906976744186,1.1250733404772952
22,0.06279805398315465,0.9919678714859438,0.9882154882154882,0.5447352404138771,0.7027027027027027,1.1185111336193039
23,0.062242327890264876,0.9913941480206541,0.987363100252738,0.5398660986001217,0.6983240223463687,1.165357256543289
24,0.06167003001436728,0.9908204245553643,0.9866666666666667,0.5763846622032867,0.7304415182029435,1.1483114884027
25,0.058387421686714944,0.9856569133677567,0.9793559042113955,0.5940353012781497,0.7451280091708062,1.2032621472856952
26,0.05790618490940387,0.9913941480206541,0.987489574645538,0.5715155203895314,0.7269200930954228,1.217614262283427
27,0.053269622932880296,0.9931153184165232,0.9899497487437185,0.5648204503956178,0.7205939820242282,1.2260723969022047
28,0.04890600829427942,0.9908204245553643,0.9864406779661017,0.5173463177115033,0.6764585883312934,1.2774910380684057
29,0.052013427600127844,0.9925415949512335,0.9891395154553049,0.5702982349360926,0.7252918287937743,1.2738021277976268
30,0.04812843265404942,0.9925415949512335,0.9891395154553049,0.5702982349360926,0.7250778816199377,1.24271615178695
31,0.04532501131398689,0.9919678714859438,0.9882154882154882,0.5429093122337189,0.7013916500994036,1.2779090484079805
32,0.04437762811574914,0.9931153184165232,0.9899159663865547,0.5550821667681071,0.7120913745569122,1.2861594333521371
33,0.04016609916275521,0.9931153184165232,0.9899159663865547,0.5483870967741935,0.7060221870047544,1.3249381599785055
34,0.04783703502130891,0.9925415949512335,0.9891395154553049,0.5678636640292148,0.7233047544816835,1.3392151709899163
35,0.039115289670475034,0.9925415949512335,0.9891395154553049,0.5727328058429701,0.7266355140186916,1.2944933066452013
36,0.042663581660786355,0.9931153184165232,0.9899665551839465,0.5684723067559343,0.7238021036229061,1.3731458225802888
37,0.044961220200318806,0.993689041881813,0.9908256880733946,0.5745587340231284,0.7289647150058162,1.3658909808157138
38,0.03967068773702881,0.993689041881813,0.9907795473595976,0.5581253804017042,0.7152941176470589,1.435745075128032
39,0.03682996572311455,0.993689041881813,0.9907949790794979,0.5672550213024954,0.7223740726278798,1.3930345565731663
40,0.03783706109970808,0.9954102122776821,0.9932773109243698,0.5514303104077907,0.708580466587584,1.373225191987834
41,0.036207193918867946,0.993689041881813,0.9907795473595976,0.556299452221546,0.7137809187279152,1.5240644683826317
42,0.040411754524113115,0.9942627653471027,0.9915824915824916,0.5386488131466829,0.6948470209339774,1.3312172407953484
43,0.031893611150802276,0.9942627653471027,0.9916387959866221,0.5678636640292148,0.7233047544816835,1.4550258847116266
44,0.03606302823461251,0.9942627653471027,0.9915824915824916,0.5398660986001217,0.6958970233306516,1.3638189042222153
45,0.031394815696147056,0.9948364888123924,0.9924178601516428,0.5331710286062081,0.6908504635227731,1.430526298226662
46,0.03527408200017083,0.993689041881813,0.9907172995780591,0.5246500304321363,0.6831643002028398,1.4995296862952918
47,0.03552527841898279,0.9954102122776821,0.9932885906040269,0.5477784540474742,0.7048073102900279,1.4969513208325047
48,0.03701327715086144,0.9925415949512335,0.9891756869275604,0.5769933049300061,0.7307245253777606,1.429806193716607
49,0.032382643474009605,0.9959839357429718,0.9941324392288349,0.5599513085818625,0.7150177374852188,1.4512775010492616
50,0.030415561152707545,0.9959839357429718,0.9941126997476871,0.5374315276932441,0.6952686447473937,1.5038292369651562
