Epoch,Loss,Train Accuracy,Train F1,Test Accuracy,Test F1,Test Loss
1,0.5432347553238893,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5294499187342202
2,0.5238451440236531,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.535741948367407
3,0.5240748447249644,0.757478328110374,0.8620058819442836,0.7589125834282924,0.8629084513561048,0.5312211012933403
4,0.5230755218847966,0.757478328110374,0.8620058819442836,0.7589125834282924,0.8629084513561048,0.5298748539062217
5,0.5218493031764714,0.7575190264946482,0.862025844101709,0.7589125834282924,0.8629084513561048,0.530697964791519
6,0.5222509121134257,0.7576411216474706,0.8620793478009126,0.7590753703402247,0.8629883354934271,0.5276050580044588
7,0.5216844381842142,0.7576004232631964,0.8620657711903659,0.7590753703402247,0.8629883354934271,0.5285292888293043
8,0.5216279977466911,0.7577225184160189,0.8621192819918935,0.7590753703402247,0.8629883354934271,0.5266017476872852
9,0.5217733119109956,0.758007407105938,0.862259080800593,0.7595637310760215,0.8632027415022692,0.5249957538908347
10,0.5213882808069078,0.758332994180131,0.8624061544165353,0.7597265179879538,0.8632826972952945,0.5259030878854295
11,0.5208585687796585,0.7583736925644052,0.8622729487090264,0.7592381572521569,0.862890516362288,0.5233199134624252
12,0.520279811831036,0.7578039151845671,0.8621592198827971,0.7589125834282924,0.8628830663827424,0.5288389668567106
13,0.5209289759319896,0.758332994180131,0.8623359762600269,0.7592381572521569,0.8629667377003614,0.5251113183718795
14,0.5206460883685698,0.7582922957958569,0.862386171420627,0.7597265179879538,0.8632826972952945,0.5285944065156704
15,0.520414599236877,0.7584143909486794,0.8623631979224634,0.7590753703402247,0.8628613787991104,0.5253269718183825
16,0.5194976231723558,0.7582108990273086,0.8623143062411643,0.7594009441640892,0.8630720770798592,0.5258206805059066
17,0.5193808900658041,0.7580888038744862,0.8622862703303832,0.7595637310760215,0.8632027415022692,0.5294283075879017
18,0.5204066366034871,0.7581702006430344,0.8622687867970887,0.7594009441640892,0.8630720770798592,0.5272137165690461
19,0.519297379127238,0.7579667087216637,0.862194415479087,0.7597265179879538,0.8632826972952945,0.5303772584690402
20,0.5202914046434065,0.7582922957958569,0.8622904445011246,0.7594009441640892,0.8630467012601928,0.5252896152281513
21,0.5199055328460721,0.7582108990273086,0.8623143062411643,0.7597265179879538,0.8632826972952945,0.5289964676291371
22,0.5191013965328845,0.758007407105938,0.8622271652995969,0.7594009441640892,0.8630720770798592,0.5283735201616461
23,0.5179039329814259,0.7581295022587603,0.8622743389492712,0.7597265179879538,0.8632826972952945,0.5341750696534291
24,0.5185011861030944,0.7581702006430344,0.8622751715186353,0.7594009441640892,0.8630720770798592,0.5301754085424667
