Epoch,Loss,Train Accuracy,Train F1,Test Accuracy,Test F1,Test Loss
1,0.5084765370508345,0.7635830857514957,0.8647591553558541,0.7636334038743285,0.8649804723823693,0.4899511665571481
2,0.4754069351280729,0.7928452240446054,0.8697743437547971,0.7898420966954257,0.8675489894326459,0.44530037654719007
3,0.43387768531101756,0.820072443124008,0.8909337609473295,0.8196321015790331,0.8903404592240697,0.40627372030091163
4,0.40670085991344723,0.831061006878027,0.8948181933358672,0.8287481686472408,0.8927843456991439,0.3844434873899445
5,0.39990115234589513,0.8208050140409425,0.8920330546087639,0.8227250529057464,0.8932666862687445,0.4017362898157444
6,0.3889536627878745,0.8289446908957714,0.8964038352517808,0.8308643985023604,0.8973827160493827,0.37692395807243884
7,0.38324026277647744,0.84209026901632,0.9001852232969747,0.8417711216018232,0.8996696944673823,0.3648434144173128
8,0.37505299677043996,0.8404623336453543,0.8962523819606183,0.8406316132182973,0.8958621423252845,0.36639284604461864
9,0.3681637391321904,0.8448170607626877,0.8986470322426304,0.8451896467524012,0.8981907718659672,0.3641197165707126
10,0.3598871203672995,0.8480729315046193,0.9066399899962486,0.8520266970535569,0.9089998998898788,0.3453242432636519
11,0.35522745144650497,0.8534044198445322,0.9093289029854503,0.8536545661728797,0.9093110057500252,0.3427270980416021
12,0.34922430462999426,0.8433926173130927,0.9047524752475248,0.8437245645450105,0.9048751486325802,0.36833866642943275
13,0.3462542744964594,0.863782507834439,0.912535605090548,0.864235715448478,0.9127797531897093,0.32103924457139027
14,0.3360543737047313,0.8671197753449188,0.9142121443022675,0.8697704704541754,0.9156474061577393,0.3166059690993279
15,0.3305961245059734,0.8632534288388751,0.9149754542233919,0.8658635845678008,0.9167508587593454,0.31877254777161096
16,0.32826278811747517,0.8762362134223272,0.9206191756506305,0.8795376851701123,0.9226426928705833,0.3066218309686519
17,0.3244383211179714,0.8737536119816043,0.9176445600807094,0.8764447338433989,0.9193154034229829,0.3072831159418759
18,0.3212573653945583,0.829107484432868,0.8788691764027117,0.8214227576102882,0.8729588882455125,0.3912601263922018
19,0.3132653595578934,0.8785967197102275,0.9227382216581625,0.8808399804655705,0.9243019648397105,0.29710489296121523
20,0.3115530058857985,0.848561312115909,0.8964461636935408,0.8460035813120625,0.8943724877177311,0.34687164893451455
21,0.30589115876258194,0.8777420536404704,0.921570675160566,0.8790493244343155,0.9224020887728459,0.2899727574064552
22,0.3038863248560422,0.8875503642505392,0.9267089312713865,0.8923978512127625,0.9297779666418783,0.2848234770159858
23,0.299108872905587,0.8844572870457043,0.9265706230763262,0.8865375223832004,0.9279586563307494,0.28520021740890417
24,0.29688500973012805,0.881282813072321,0.9254897953970728,0.8800260459059092,0.9246652356127977,0.29230340659463155
25,0.29370241050977103,0.8831549387489317,0.9252480016663629,0.8824678495848933,0.9250103863730785,0.28114398748342256
26,0.2894516943900574,0.8628057466118595,0.9154565746244325,0.8613055510336969,0.9148,0.3175719878151237
27,0.2906559888627574,0.8926376622848073,0.9307065931179407,0.8950024418036789,0.932212296374146,0.26825029142006923
28,0.29056947440767544,0.8755850392739408,0.9232237486500741,0.8751424385479407,0.9230923493432267,0.29015895851383294
29,0.2862664807665472,0.8850270644255424,0.9228247507171151,0.8865375223832004,0.924016134307206,0.2835964947298635
30,0.2824659425277787,0.8942655976557731,0.9332614056720099,0.8933745726843562,0.9327170005136107,0.2588188383282007
31,0.2818534055283332,0.9000040698384274,0.9360306178239475,0.904281295783819,0.9386221294363257,0.2521303452473755
32,0.28060730285263463,0.872247771763461,0.9210850491490057,0.8744912909002116,0.9224891927214235,0.31436936277896166
33,0.27463378352695145,0.8991087053843962,0.9339408958882938,0.9059091649031418,0.9383926668087827,0.25506779850305367
34,0.27560256792518584,0.9013064181352001,0.9361690926798453,0.9044440826957513,0.9381779884149553,0.2501129111915361
35,0.2716265860508429,0.893126042896097,0.9293250080740662,0.8948396548917467,0.9303428941125728,0.26573300161787
36,0.27243511032065726,0.8999633714541533,0.936321243523316,0.8995604753377828,0.9361746146684597,0.24630527528643142
37,0.27109726037936827,0.8986203247731065,0.9354111027562424,0.8972814585707309,0.9345503578466964,0.2585187718893091
38,0.2669223204708639,0.8982540393146392,0.9354605534902932,0.9006999837213088,0.9370355078447564,0.25052328666788526
39,0.26802455734529457,0.9049285743355989,0.9392868281526147,0.9046068696076836,0.9391232079783919,0.24418422426485145
40,0.2635288945396799,0.9049285743355989,0.9383998734243975,0.9085137554940583,0.9406922752216125,0.24349080795461
