Epoch,Loss,Train Accuracy,Train F1,Test Accuracy,Test F1,Test Loss
1,0.6454647922267517,0.6413658377762402,0.7348179356003611,0.6347061696239622,0.7299638989169676,0.6431829032953829
2,0.6388481340448683,0.6500345936266331,0.7458999438550871,0.64382223669217,0.7414933837429112,0.642337075745066
3,0.6384012097454009,0.6470229131903463,0.7417135709818636,0.6418687937489825,0.7382198952879581,0.6396695780567825
4,0.6364907287643291,0.6487322453298604,0.7433007167712578,0.6433338759563731,0.7398789030036804,0.639947286962221
5,0.6369026474809895,0.6433600586056734,0.7363480458525138,0.6418687937489825,0.736084452975048,0.6348144162911922
6,0.634963410460235,0.648325261487119,0.7426665475445964,0.6451245319876282,0.7410311237823711,0.6360152437506864
7,0.6335790067290267,0.633673843148427,0.7226621475889693,0.6335666612404363,0.7237019761875537,0.6309535398613662
8,0.6317621501511894,0.6403076797851125,0.7303185646283412,0.6395897769819306,0.7305913847651496,0.6312867068530371
9,0.6317823682717668,0.649464816246795,0.7422569350929168,0.6506592869933258,0.7442193087008343,0.6321158475863436
10,0.6300763821345754,0.64185421838753,0.7312484730026875,0.6421943675728471,0.7320165813216288,0.6281474565621465
11,0.6291158718328612,0.630295877253673,0.7138717399521229,0.6317760052091812,0.7156147850138295,0.6240464072519293
12,0.6241743005812168,0.6463310406576859,0.735270821909462,0.6461012534592219,0.7354587490873692,0.6243385693524033
13,0.6221699676437614,0.6313540352448008,0.7134994939271255,0.6312876444733844,0.7140512561545259,0.6200794915203005
14,0.6205784528283402,0.6373773961173741,0.7201457377976004,0.6342178088881654,0.7176781002638523,0.6185857841434578
15,0.6188185787759721,0.6418135200032559,0.7257999189955447,0.6369851863910142,0.7228436490181457,0.6180100017227232
16,0.6163734337120937,0.6280981645028693,0.7063435953467446,0.624125020348364,0.703556297342406,0.6161392408733567
17,0.6145443609372402,0.6470229131903463,0.7309780080027296,0.642682728308644,0.7279038056278666,0.6160833295434713
18,0.6148708789066101,0.6260225469048879,0.7027079491410269,0.6203809213739215,0.6977708657335407,0.615286166469256
19,0.6142050065100193,0.606324528916202,0.6766072682290796,0.6027999348852352,0.6740582420518301,0.6180104371936371
20,0.6135952120530419,0.6276911806601277,0.7052075277133282,0.6207064951977861,0.7003600823045267,0.6142345226059357
21,0.6141614066824937,0.6086443368198282,0.6785021731862253,0.6037766563568289,0.674511901577962,0.6183368011843413
22,0.6112222853504742,0.5946847910137968,0.6599747345419782,0.5901025557545173,0.6560109289617486,0.6230121060119321
23,0.6093445325968787,0.6270807048960156,0.7041234783170267,0.6208692821097184,0.6999871183820688,0.6121315939817578
24,0.6106110334318752,0.625778356599243,0.7016257260602914,0.6207064951977861,0.6971666233428646,0.6152105483536919
25,0.6083528331170479,0.6124292865573236,0.6834003790019615,0.6070323945954745,0.6787330316742082,0.6169707787533601
26,0.6103777530758331,0.6132025558585324,0.6843783209351754,0.6076835422432036,0.6793507184672698,0.6146402758701394
27,0.6070464498479851,0.5874811769972732,0.6502656821475399,0.582939931629497,0.6458390931711363,0.6234047495139142
28,0.6096946943628913,0.6194701070367507,0.6921912035817751,0.6143578056324271,0.6877553710293924,0.6134748850017786
29,0.6066601033477733,0.6140979203125636,0.6848158489562558,0.6076835422432036,0.6790090570058605,0.6147671736155947
30,0.608009744862405,0.597289487607342,0.6623212640343992,0.5909164903141787,0.6568346306158678,0.6199551227036864
31,0.6089644819148816,0.6134060477799032,0.6835038150134941,0.6063812469477454,0.6776859504132231,0.6171584487116585
32,0.6049286766792648,0.5959464409262952,0.6612529002320185,0.5918932117857725,0.657934233865466,0.6175033684509496
33,0.6049240400704244,0.6163363314476415,0.687319645759395,0.6099625590102555,0.6818061088977424,0.6127462760390093
34,0.6065742519761746,0.6044524032395914,0.6722201612087282,0.5993814097346574,0.6683735345640749,0.6147612171092381
35,0.6068501861494345,0.6027837694843514,0.6698240866035182,0.598567475174996,0.6667567567567567,0.6153769669278214
36,0.6053459764807485,0.6073826869073298,0.6761338839090879,0.6023115741494384,0.6723883599302669,0.6125061995505044
37,0.607052514484773,0.6104350657278906,0.6796733819690783,0.6052417385642195,0.6758454752038497,0.6126191416600099
38,0.6048319023878624,0.6050221806194294,0.6723165749400682,0.5987302620869283,0.6673863176359466,0.6141690373575935
39,0.604780035772516,0.6402262830165643,0.7191154041687849,0.6309620706495198,0.7107311471226234,0.6058484575866411
40,0.604272952885367,0.6183712506613488,0.6903338727254714,0.6130555103369689,0.6868660255565802,0.6088272493798286
41,0.6038105475405852,0.6279353709657727,0.7033744321868917,0.6195669868142601,0.6964540849460968,0.6072980711857477
42,0.6029956706333905,0.6058768466891864,0.6735656981055754,0.601497639589777,0.6700808625336927,0.6128296419822922
43,0.6037568612761485,0.6196329005738472,0.69254556220804,0.6153345271040208,0.6897728764605487,0.6071437976788729
44,0.6035263028849537,0.6217492165561027,0.6950987468013909,0.6161484616636822,0.691118679591302,0.6061015437201908
45,0.6044501904010152,0.6356680639778601,0.7133892552987129,0.630473709913723,0.7088250384812724,0.604774071679761
46,0.6038851965179978,0.6191852183468316,0.6915850884999506,0.6140322318085626,0.6882314266929651,0.6066697315933803
47,0.6040964402879277,0.6239469293069065,0.6974855945521216,0.6182646915188019,0.6933437949522688,0.6062889311773082
48,0.6033555280688839,0.6176793781286883,0.6890433631247931,0.6122415757773075,0.685336856010568,0.607148903189227
49,0.6019168019217128,0.6405111717064833,0.7190610985655672,0.6298225622659939,0.7102446483180428,0.6040552437771112
50,0.6039669685609018,0.6186154409669936,0.6903070160943852,0.6135438710727658,0.6867247294800739,0.6069261432470133
