Epoch,Loss,Train Accuracy,Train F1,Test Accuracy,Test F1,Test Loss
1,0.5515640060572574,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.546033260334904
2,0.5460861608929312,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.543489300335447
3,0.543755914317444,0.7574376297260998,0.8619795285072483,0.7587497965163601,0.8628285820066642,0.5420164534201225
4,0.5410149448240796,0.7574376297260998,0.8619795285072483,0.7585870096044278,0.8627233175969639,0.5402015800743053
5,0.5379205743471781,0.7574376297260998,0.8619795285072483,0.7587497965163601,0.8628285820066642,0.5355961171444505
6,0.5350845582045926,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5320021393708885
7,0.5303687189395229,0.7573969313418257,0.8619339895773017,0.7587497965163601,0.8627777777777778,0.5310692970330516
8,0.5280355824118791,0.7574376297260998,0.8619795285072483,0.7590753703402247,0.8629883354934271,0.5284611524548382
9,0.5264348033233546,0.7573562329575516,0.861907629591884,0.7587497965163601,0.8627777777777778,0.5259770854997138
10,0.5245120429317467,0.7569492491148101,0.8615798256999815,0.758098648868631,0.862330924587734,0.524845658801496
11,0.5242066916349964,0.7564201701192462,0.8611336689946403,0.7563079928373758,0.8610930685719588,0.5229418042581528
12,0.5217028563104881,0.7554434088966668,0.8603759555731115,0.7548429106299853,0.8600371747211896,0.52530311824133
13,0.5205435492680408,0.7560538846607789,0.8608699688965229,0.755819632101579,0.860775942082792,0.5216422441105047
14,0.5188696541493604,0.7552806153595703,0.8602765191123504,0.7537034022464594,0.8593474016919216,0.5244634700939059
15,0.5174176109527858,0.7371291359733019,0.8464373172297378,0.7369363503174344,0.846824644549763,0.5289598601715019
16,0.5162433920389352,0.7564201701192462,0.8611401127584046,0.7566335666612405,0.8613043881621671,0.5181044711110493
17,0.5144849997304846,0.7508444914736885,0.85707615445674,0.7515871723913398,0.8576492537313433,0.5182526812423021
