Epoch,Loss,Train Accuracy,Train F1,Test Accuracy,Test F1,Test Loss
1,0.5367071306197128,0.7577225184160189,0.8620362001436882,0.7594009441640892,0.8630467012601928,0.5230741574584196
2,0.5223315476517504,0.7613446746164177,0.8636532738095238,0.7629822562265994,0.8644572705269037,0.5172114333448311
3,0.5174332603734607,0.7641935615156078,0.864733622822991,0.7646101253459222,0.864960776989167,0.5115877196658403
4,0.5135880180556948,0.765373814659558,0.8652628134713815,0.7659124206413804,0.8655823518414657,0.5089008004482215
5,0.510643236610728,0.7665540678035082,0.8658810325476992,0.7681914374084323,0.8667913938260056,0.5051114169570307
6,0.506619280873565,0.7655366081966546,0.8655008988396797,0.7665635682891095,0.866056416962451,0.5050665439339355
7,0.5041274116180526,0.7683854950958446,0.8668366988791913,0.7698193065277552,0.8676277850589778,0.49955568396641564
8,0.5020191140744524,0.771559969069228,0.8679325192348415,0.7724238971186717,0.8684359119141728,0.4953302858242144
9,0.49837152916006744,0.7740425705099507,0.868361153262519,0.771447175647078,0.8668184405236198,0.49067256681155413
10,0.49647570023080334,0.77383907858858,0.8689108537189498,0.7720983232948071,0.8677498583034197,0.48814921034500003
11,0.494677553147388,0.7723332383704367,0.8684321934239616,0.7725866840306039,0.8684928927798173,0.48834093858022243
12,0.4913150057351838,0.7759146961865614,0.8692596286270599,0.7725866840306039,0.8673440319058019,0.48294725820111734
13,0.49001338764598285,0.7758332994180132,0.869719475850324,0.7720983232948071,0.8674493467146374,0.48148511936112
14,0.4885175008579002,0.7768914574091409,0.8700270283085969,0.7735634055021976,0.8679388588246464,0.4784114854798342
15,0.48592542540670064,0.7766065687192218,0.8697715248285843,0.774377340061859,0.8682759931571945,0.4766824838006869
16,0.48272298093070276,0.7722925399861625,0.8685292666306366,0.7724238971186717,0.8687323943661972,0.48551624997829396
17,0.4812792683466493,0.776647267103496,0.8700942101027316,0.774377340061859,0.8686753837407618,0.47435264064309496
18,0.4777475571706115,0.779740344308331,0.870544897861551,0.7773075044766401,0.8687895645501631,0.4700730621504287
19,0.4764324109031198,0.7727809205974523,0.8689098123928714,0.771447175647078,0.8682185094800076,0.4833608064024399
20,0.4740557808545418,0.7795368523869602,0.8713209967456114,0.7776330783005047,0.8700285442435776,0.4670211472160493
21,0.47228763459133916,0.7818566602905864,0.8717212330078499,0.7804004558033534,0.870599520383693,0.4631102536804974
22,0.46936997296870686,0.7809612958365553,0.8721615201900238,0.7782842259482338,0.8704584363705535,0.46316476717280847
23,0.4676611775357742,0.7819787554434089,0.8721143975745422,0.779586521243692,0.8704801989669027,0.46012800629250705
24,0.46609334405123565,0.7775833299418013,0.8710385350543927,0.7751912746215204,0.8696554978763568,0.470161978310595
25,0.4626856614195276,0.7835659924301005,0.8699628325508607,0.7880514406641707,0.8720518867924528,0.4571044024390479
26,0.4608728815995467,0.7832811037401816,0.8723419557452113,0.7808888165391502,0.8706515471843167,0.454936563076141
27,0.4599998450333563,0.7832811037401816,0.8728418941184899,0.781377177274947,0.8713724739009674,0.4555639533015589
28,0.45874001732833375,0.7850718326482439,0.8723501969978971,0.7883770144880352,0.8738598874442073,0.45076397197165835
29,0.4574087640018358,0.7810019942208294,0.8720241634361547,0.7789353735959629,0.8706666666666667,0.46065978581706685
30,0.4555780855589546,0.7878393227788857,0.8720767588525435,0.7893537359596289,0.8726628616414092,0.4503788652752216
31,0.454800287707864,0.7843392617313093,0.865803935472434,0.7887025883118998,0.8679283679283679,0.4596379321301356
32,0.45449595027215156,0.7860485938708234,0.8724245880554274,0.7875630799283737,0.8728937372163241,0.44707671490808326
33,0.45185943608521484,0.7844206584998575,0.8731166311351714,0.7841445547777959,0.8726469458317326,0.45281656028237194
34,0.45391175548623625,0.7787228847014773,0.8712679057653605,0.778447012860166,0.8710319340471904,0.473107157566119
35,0.4514920532722802,0.7879207195474339,0.8704343718143166,0.7906560312550871,0.8716822989423268,0.4491561192165439
36,0.45173220632326166,0.7801473281510724,0.8717778305245668,0.7794237343317597,0.8712099610303203,0.47012007096782327
37,0.45130646718704764,0.7880835130845305,0.8705016289885349,0.7901676705192903,0.8714983550991925,0.44436975417193025
38,0.45119899975058314,0.7853160229538887,0.8718882817243473,0.7862607846329155,0.8720397622064127,0.4442903408392643
39,0.4491810038355955,0.7850718326482439,0.8720284973465481,0.7869119322806446,0.8728261925580492,0.44469131572016823
40,0.44931502552935854,0.7854788164909853,0.870328913380403,0.7869119322806446,0.870818119017073,0.44196519690255326
41,0.44872449334555614,0.7830776118188107,0.8722925052712287,0.7833306202181345,0.872326139088729,0.4528607859004599
42,0.4479539558039202,0.7868218631720321,0.8722625957176998,0.7875630799283737,0.8722967022213524,0.4418442899283643
43,0.44928875122180517,0.7877579260103373,0.8707014107554608,0.7903304574312225,0.8719172633253779,0.4418321442402278
44,0.4488110754076236,0.7878800211631598,0.8714483030781374,0.7893537359596289,0.8721343873517786,0.4402492454973981
45,0.4470353995178205,0.78002523299825,0.8595921548253019,0.7852840631613218,0.8623029543793715,0.4578517214395106
46,0.44690221911878325,0.7873102437833218,0.8715781196245147,0.7898420966954257,0.8728705071393402,0.43981981130006415
47,0.44674514688085765,0.7842985633470351,0.8725961538461539,0.7860979977209832,0.873434790984396,0.44965358594587695
48,0.44707329240433563,0.785397419722437,0.8727097163548582,0.7872375061045092,0.8734140435835351,0.4459131447947584
49,0.4458670969955468,0.7877579260103373,0.8703026685567907,0.790004883607358,0.8713601914639011,0.43918348821656156
50,0.4463246853944535,0.78739164055187,0.8679807935304523,0.7926094741982744,0.87079107505071,0.4447342029695089
