Epoch,Loss,Train Accuracy,Train F1,Test Accuracy,Test F1,Test Loss
1,0.5524671726937717,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5475079204964762
2,0.5457206248344543,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5486930526094511
3,0.544343839205491,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5451939300789187
4,0.543179471414381,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.550409561333557
5,0.5413360325425552,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.554141971670712
6,0.5399306289618835,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5502129778033122
7,0.5379664686042815,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5499497216272479
8,0.535097302791352,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5515310758491978
9,0.5322096126231676,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5468470204311112
10,0.5287149898940697,0.757478328110374,0.8620058819442836,0.7587497965163601,0.8628285820066642,0.5563128287903965
11,0.524586946121417,0.7574376297260998,0.8619795285072483,0.7587497965163601,0.8628285820066642,0.5383770516685521
12,0.5209394936876682,0.7573155345732775,0.8619004608721832,0.7585870096044278,0.8627233175969639,0.5408777464181185
13,0.5160802832300154,0.7571527410361809,0.8617565970854667,0.7589125834282924,0.8628576720066673,0.526089368116421
14,0.5122707696379317,0.7573155345732775,0.8619004608721832,0.7587497965163601,0.8628285820066642,0.563853188282034
15,0.508433076844085,0.7573155345732775,0.8618876664736538,0.7587497965163601,0.8627777777777778,0.5500177535383651
16,0.5042974743410014,0.7571120426519067,0.8617174104453403,0.7587497965163601,0.862726935902186,0.5399285011226311
17,0.5014391643732475,0.7570306458833584,0.8616774791473587,0.7587497965163601,0.862726935902186,0.5512453622844381
18,0.49781688665583107,0.7571527410361809,0.8617501911447835,0.7585870096044278,0.8626470315828471,0.5601682876780009
19,0.4952733257669024,0.7569899474990843,0.8616382806163828,0.7587497965163601,0.862726935902186,0.5645718249143101
20,0.49274832867862034,0.7570713442676326,0.8616333248336772,0.7589125834282924,0.8627814324098954,0.5694683129743984
21,0.49223197527074564,0.7570713442676326,0.8617102611032598,0.7585870096044278,0.8626724696731178,0.6070229204099936
22,0.48986849408053484,0.7568678523462619,0.8615591397849462,0.7585870096044278,0.8626215840666975,0.5881528186340196
23,0.4882731603283901,0.761710960074885,0.8632360841839715,0.7620055347550057,0.8632878249485693,0.5048747062683105
24,0.4880629252099122,0.7575190264946482,0.861602787456446,0.759889304899886,0.8630836350134595,0.5357455681660213
25,0.4860225197723291,0.7568678523462619,0.8615334693120712,0.7587497965163601,0.8627015008337966,0.6141831727388004
26,0.48498077541201684,0.7565422652720687,0.8612580016699137,0.7594009441640892,0.8629451038575667,0.5900017872530346
27,0.4841276526567526,0.7564608685035205,0.8611922987705869,0.7592381572521569,0.862814210184584,0.5737026205558019
28,0.4843945442698896,0.7582922957958569,0.8619318842264326,0.7600520918118183,0.8630111524163568,0.5512294628618596
29,0.4828206832268431,0.7565829636563428,0.8613294382230878,0.7585870096044278,0.8625706607357984,0.6019013994567407
30,0.48177457123529166,0.756338773350698,0.8611323730661286,0.7590753703402247,0.862759643916914,0.5975942584724786
31,0.4811881912658767,0.756338773350698,0.8610872642056661,0.7589125834282924,0.8626286986364902,0.5877356291748583
32,0.4806007500058816,0.7560131862765048,0.8609210068437536,0.7585870096044278,0.8624687007326347,0.581941158491342
33,0.4804323043693633,0.7568271539619877,0.8615584235037883,0.7585870096044278,0.8626470315828471,0.7095202086978437
34,0.47878756326584454,0.7561352814293273,0.8610131749860828,0.7584242226924955,0.8623887240356083,0.607812596388006
35,0.47871538538796204,0.7564201701192462,0.8611078879580423,0.7592381572521569,0.8627887559142777,0.5913028896126585
36,0.47887012410986546,0.7572748361890033,0.8614891541641507,0.7600520918118183,0.86313834726091,0.5811277070315555
37,0.4772523487821066,0.7564201701192462,0.8612238273007629,0.7584242226924955,0.8624652455977757,0.6639368509058841
38,0.47573194672198343,0.7562573765821496,0.8610021584236545,0.7587497965163601,0.8624721603563474,0.6135732805317579
39,0.4772053629470368,0.7591062634813398,0.8621532872214072,0.7613543871072765,0.863526345187116,0.545438089990057
40,0.47514484628724557,0.7562166781978755,0.8610788997634399,0.758098648868631,0.862228815130725,0.6484986917930655
41,0.4747677238871499,0.757763216800293,0.8616971837531369,0.759889304899886,0.8629818857408268,0.5909365684298488
